Artist,Title,Album,Date,Lyric,Year,Unnamed: 0,lastfm_tag,genre
Taylor Swift,Getaway Car,reputation,2017-11-10,no nothing good starts in a getaway car   it was the best of times the worst of crimes i struck a match and blew your mind but i didn't mean it and you didnt see it the ties were black the lies were white in shades of gray in candlelight i wanted to leave him i needed a reason  pre x marks the spot where we fell apart he poisoned the well i was lyin' to myself i knew it from the first old fashioned we were cursed we never had a shotgun shot in the dark oh   you were drivin' the getaway car we were flyin but we'd never get far don't pretend it's such a mystery think about the place where you first met me ridin' in a getaway car there were sirens in the beat of your heart should've known i'd be the first to leave think about the place where you first met me in a getaway car ohohoh no they never get far ohohahh no nothing good starts in a getaway car   it was the great escape the prison break the light of freedom on my face but you weren't thinkin and i was just drinkin while he was runnin' after us i was screamin go go go but with three of us honey it's a sideshow and a circus ain't a love story and now we're both sorry were both sorry  pre x marks the spot where we fell apart he poisoned the well every man for himself i knew it from the first old fashioned we were cursed it hit you like a shotgun shot to the heart oh   you were drivin' the getaway car we were flyin' but we'd never get far don't pretend it's such a mystery think about the place where you first met me ridin' in a getaway car there were sirens in the beat of your heart should've known i'd be the first to leave think about the place where you first met me in a getaway car ohohoh no they never get far ohohahh no nothing good starts in a getaway car   we were jetset bonnie and clyde ohoh until i switched to the other side to the other side it's no surprise i turned you in ohoh 'cause us traitors never win i'm in a getaway car i left you in a motel bar put the money in a bag and i stole the keys that was the last time you ever saw me oh   drivin' the getaway car we were flyin' but we'd never get far don't pretend don't pretend it's such a mystery think about the place where you first met me ridin' in a getaway car there were sirens in the beat of your heart should've known should've known i'd be the first to leave think about the place where you first met me in a getaway car ohohoh no they never get far ohohahh no nothing good starts in a getaway car   i was ridin' in a getaway car i was cryin' in a getaway car i was dyin' in a getaway car said goodbye in a getaway car ridin' in a getaway car i was cryin' in a getaway car i was dyin' in a getaway car said goodbye in a getaway car,2017.0,38.0,pop,Pop
Taylor Swift,The Archer,Lover,2019-07-23,combat i'm ready for combat i say i don't want that but what if i do 'cause cruelty wins in the movies i've got a hundred thrownout speeches i almost said to you  pre easy they come easy they go i jump from the train i ride off alone i never grew up it's getting so old help me hold on to you   i've been the archer i've been the prey who could ever leave me darling but who could stay   dark side i search for your dark side but what if i'm alright right right right here and i cut off my nose just to spite my face then i hate my reflection for years and years  pre i wake in the night i pace like a ghost the room is on fire invisible smoke and all of my heroes die all alone help me hold on to you   i've been the archer i've been the prey screaming who could ever leave me darling but who could stay i see right through me i see right through me   'cause they see right through me they see right through me they see right through can you see right through me they see right through they see right through me i see right through me i see right through me  pre all the king's horses all the king's men couldn't put me together again 'cause all of my enemies started out friends help me hold on to you   i've been the archer i've been the prey who could ever leave me darling but who could stay i see right through me i see right through me who could stay who could stay who could stay you could stay you could stay   combat i'm ready for combat,2019.0,40.0,pop,Pop
Taylor Swift,Bad Blood,1989,2014-10-27,cause baby now we've got bad blood you know it used to be mad love so take a look what you've done cause baby now we've got bad blood hey now we've got problems and i don't think we can solve 'em you made a really deep cut and baby now we've got bad blood hey   did you have to do this i was thinking that you could be trusted did you have to ruin what was shiny now it's all rusted did you have to hit me where i'm weak baby i couldn't breathe and rub it in so deep salt in the wound like you're laughing right at me  pre oh it's so sad to think about the good times you and i   cause baby now we've got bad blood you know it used to be mad love so take a look what you've done cause baby now we've got bad blood hey now we've got problems and i don't think we can solve 'em you made a really deep cut and baby now we've got bad blood hey   did you think we'd be fine still got scars in my back from your knives so don't think it's in the past these kinds of wounds they last and they last now did you think it all through all these things will catch up to you and time can heal but this won't so if you're coming my way just don't  pre oh it's so sad to think about the good times you and i   cause baby now we've got bad blood you know it used to be mad love so take a look what you've done cause baby now we've got bad blood hey now we've got problems and i don't think we can solve 'em you made a really deep cut and baby now we've got bad blood hey   bandaids don't fix bullet holes you say sorry just for show if you live like that you live with ghosts bandaids don't fix bullet holes you say sorry just for show if you live like that you live with ghosts if you love like that blood runs cold   cause baby now we've got bad blood you know it used to be mad love so take a look what you've done cause baby now we've got bad blood hey now we've got problems and i don't think we can solve 'em think we can solve 'em you made a really deep cut and baby now we've got bad blood hey   cause baby now we've got bad blood you know it used to be mad love so take a look what you've done look what you've done cause baby now we've got bad blood hey now we've got problems and i don't think we can solve 'em you made a really deep cut and baby now we've got bad blood hey,2014.0,43.0,pop,Pop
Taylor Swift,Miss Americana & The Heartbreak Prince,Lover,2019-08-23,you know i adore you i'm crazier for you than i was at 6 lost in a film scene waving homecoming queens marching band playing i'm lost in the lights american glory faded before me now i'm feeling hopeless ripped up my prom dress running through rose thorns i saw the scoreboard and ran for my life ah  pre no cameras catch my pageant smile i counted days i counted miles to see you there to see you there it's been a long time coming but   it's you and me that's my whole world they whisper in the hallway she's a bad bad girl okay the whole school is rolling fake dice you play stupid games you win stupid prizes it's you and me there's nothing like this miss americana and the heartbreak prince okay we're so sad we paint the town blue voted most likely to run away with you   my team is losing battered and bruising i see the high fives between the bad guys leave with my head hung you are the only one who seems to care american stories burning before me i'm feeling helpless the damsels are depressed boys will be boys then where are the wise men darling i'm scared ah  pre  no cameras catch my muffled cries i counted days i counted miles to see you there to see you there and now the storm is coming but   it's you and me that's my whole world they whisper in the hallway she's a bad bad girl okay the whole school is rolling fake dice you play stupid games you win stupid prizes it's you and me there's nothing like this miss americana and the heartbreak prince okay we're so sad we paint the town blue voted most likely to run away with you   and i don't want you to go i don't really wanna fight 'cause nobody's gonna win i think you should come home and i don't want you to go i don't really wanna fight 'cause nobody's gonna win i think you should come home and i don't want you to go i don't really wanna fight 'cause nobody's gonna win just thought you should know and i'll never let you go 'cause i know this is a fight that someday we're gonna win   it's you and me that's my whole world they whisper in the hallway she's a bad bad girl oh i just thought you should know you should know it's you and me there's nothing like this like this miss americana and the heartbreak prince okay we're so sad we paint the town blue paint it blue voted most likely to run away with you  post and i don't want you to go i don't really wanna fight 'cause nobody's gonna win i think you should come home and i'll never let you go 'cause i know this is a fight that someday we're gonna win just thought you should know   it's you and me that's my whole world they whisper in the hallway she's a bad bad girl she's a bad bad girl,2019.0,44.0,pop,Pop
Taylor Swift,London Boy,Lover,2019-08-23,idris elba  james corden we can go driving in on my scooter uh you know just 'round london oh i'd   i love my hometown as much as motown i love socal and you know i love springsteen faded blue jeans tennessee whiskey but something happened i heard him laughing i saw the dimples first and then i heard the accent they say home is where the heart is but that's not where mine lives   you know i love a london boy i enjoy walking camden market in the afternoon he likes my american smile like a child when our eyes meet darling i fancy you took me back to highgate met all of his best mates so i guess all the rumors are true you know i love a london boy boy i fancy you ooh   and now i love high tea stories from uni and the west end you can find me in the pub we are watching rugby with his school friends show me a gray sky a rainy cab ride babes don't threaten me with a good time they say home is where the heart is but god i love the english   you know i love a london boy i enjoy nights in brixton shoreditch in the afternoon he likes my american smile like a child when our eyes meet darling i fancy you took me back to highgate met all of his best mates so i guess all the rumors are true you know i love a london boy boy i fancy you   so please show me hackney doesn't have to be louis v up on bond street just wanna be with you wanna be with you stick with me i'm your queen like a tennessee stella mccartney on the heath just wanna be with you wanna be with you wanna be with you oh   you know i love a london boy i enjoy walking soho drinking in the afternoon yeah he likes my american smile like a child when our eyes meet darling i fancy you you took me back to highgate met all of his best mates so i guess all the rumors are true yeah you know i love a london boy oh boy oh i fancy you i fancy you ooh   so please show me hackney doesn't have to be louis v up on bond street just wanna be with you i i i fancy you oh whoa oh i stick with me i'm your queen like a tennessee stella mccartney on the heath just wanna be with you ooh wanna be with you i fancy you yeah i fancy you oh whoa ah,2019.0,45.0,pop,Pop
Taylor Swift,Cornelia Street,Lover,2019-08-23,we were in the backseat drunk on something stronger than the drinks in the bar i rent a place on cornelia street i say casually in the car we were a fresh page on the desk filling in the blanks as we go as if the street lights pointed in an arrow head leading us home   and i hope i never lose you hope it never ends i'd never walk cornelia street again that's the kinda heartbreak time could never mend i'd never walk cornelia street again and baby i get mystified by how this city screams your name and baby i'm so terrified of if you ever walk away i'd never walk cornelia street again i'd never walk cornelia street again   windows flung right open autumn air jacket 'round my shoulders is yours we bless the rains on cornelia street memorize the creaks in the floor back when we were card sharks playing games i thought you were leading me on i packed my bags left cornelia street before you even knew i was gone  pre but then you called showed your hand i turned around before i hit the tunnel sat on the roof you and i   i hope i never lose you hope it never ends i'd never walk cornelia street again that's the kinda heartbreak time could never mend i'd never walk cornelia street again and baby i get mystified by how this city screams your name and baby i'm so terrified of if you ever walk away i'd never walk cornelia street again i'd never walk cornelia street again   you hold my hand on the street walk me back to that apartment years ago we were just inside barefoot in the kitchen sacred new beginnings that became my religion listen   i hope i never lose you i'd never walk cornelia street again oh never again and baby i get mystified by how this city screams your name and baby i'm so terrified of if you ever walk away i'd never walk cornelia street again i'd never walk cornelia street again  post i don't wanna lose you hope it never ends i'd never walk cornelia street again i don't wanna lose you yeah   i rent a place on cornelia street i say casually in the car,2019.0,46.0,synthpop,Pop
Taylor Swift,Wildest Dreams,1989,2014-10-27,he said let's get out of this town drive out of this city away from the crowds i thought heaven can't help me now nothing lasts forever but this is gonna take me down  pre  he's so tall and handsome as hell he's so bad but he does it so well i can see the end as it begins my one condition is   say you'll remember me standing in a nice dress staring at the sunset babe red lips and rosy cheeks say you'll see me again even if it's just in your wildest dreams ahaah haa wildest dreams ahaah haa   i said no one has to know what we do his hands are in my hair his clothes are in my room and his voice is a familiar sound nothing lasts forever but this is gettin' good now  pre  he's so tall and handsome as hell he's so bad but he does it so well and when we've had our very last kiss my last request it is   say you'll remember me standing in a nice dress staring at the sunset babe red lips and rosy cheeks say you'll see me again even if it's just in your wildest dreams ahaah haa ahaah haa wildest dreams ahaah haa   you'll see me in hindsight tangled up with you all night burnin' it down someday when you leave me i'd bet these memories follow you around you'll see me in hindsight tangled up with you all night burning burning it it down down someday when you leave me i'll bet these memories follow follow you you around around follow you around  breakdown say you'll remember me standing in a nice dress staring at the sunset babe red lips and rosy cheeks say you'll see me again even if it's just pretend   say you'll remember me standing in a nice dress staring at the sunset babe red lips and rosy cheeks say you'll see me again even if it's just in your pretend just pretend wildest dreams ahaah ha ahaahaahaahaahhafhaa in your wildest dreams ahaah haa even if it's just in your wildest dreams ahaah haa in your wildest dreams ahaah haa,2014.0,48.0,pop,Pop
Taylor Swift,Daylight,Lover,2019-08-23,my love was as cruel as the cities i lived in everyone looked worse in the light there are so many lines that i've crossed unforgiven i'll tell you the truth but never goodbye   i don't wanna look at anything else now that i saw you i don't wanna think of anything else now that i thought of you i've been sleeping so long in a 0year dark night and now i see daylight i only see daylight   luck of the draw only draws the unlucky and so i became the butt of the joke i wounded the good and i trusted the wicked clearing the air i breathed in the smoke maybe you ran with the wolves and refused to settle down maybe i've stormed out of every single room in this town threw out our cloaks and our daggers because it's morning now it's brighter now now   i don't wanna look at anything else now that i saw you i can never look away i don't wanna think of anything else now that i thought of you things will never be the same i've been sleeping so long in a 0year dark night now i'm wide awake and now i see daylight daylight i only see daylight daylight i only see daylight daylight daylight daylight i only see daylight daylight daylight daylight   and i can still see it all in my mind all of you all of me intertwined i once believed love would be black and white but it's golden golden and i can still see it all in my head back and forth from new york sneaking in your bed i once believed love would be burning red but it's golden like daylight like daylight like daylight daylight   i don't wanna look at anything else now that i saw you i can never look away and i don't wanna think of anything else now that i thought of you things will never be the same i've been sleeping so long in a 0year dark night now i'm wide awake and now i see daylight i see daylight i only see daylight ah i only see daylight daylight daylight daylight i only see daylight daylight daylight daylight ah and i can still see it all i only see daylight daylight daylight daylight and i can still see it all back and forth from new york i only see daylight daylight daylight daylight i once believed love would be burning red   like daylight it's golden like daylight you gotta step into the daylight and let it go just let it go let it go  spoken  i wanna be defined by the things that i love not the things i hate not the things i'm afraid of i'm afraid of or the things that haunt me in the middle of the night i i just think that you are what you love,2019.0,49.0,pop,Pop
Taylor Swift,King of My Heart,reputation,2017-11-10,i'm perfectly fine i live on my own i made up my mind i'm better off bein' alone we met a few weeks ago now you try on callin' me baby like tryin' on clothes  pre salute to me i'm your american queen and you move to me like i'm a motown beat and we rule the kingdom inside my room 'cause all the boys and their expensive cars with their range rovers and their jaguars never took me quite where you do   and all at once you are the one i have been waiting for king of my heart body and soul ooh whoa and all at once you're all i want i'll never let you go king of my heart body and soul ooh whoa  post and all at once i've been waiting waiting ooh whoa ooh whoa and all at once you are the one i have been waiting waiting body and soul ooh whoa and all at once   late in the night the city's asleep your love is a secret i'm hoping dreaming dying to keep change my priorities the taste of your lips is my idea of luxury  pre salute to me i'm your american queen and you move to me like i'm a motown beat and we rule the kingdom inside my room inside my room oh 'cause all the boys and their expensive cars with their range rovers and their jaguars never took me quite where you do where you do   and all at once you are the one i have been waiting for king of my heart body and soul ooh whoa and all at once you're all i want i'll never let you go king of my heart my heart body and soul ooh whoa  post and all at once hey i've been waiting waiting waiting ooh whoa ooh whoa and all at once you are the one i have been waiting waiting waiting waiting body and soul ooh whoa and all at once   is this the end of all the endings my broken bones are mending with all these nights we're spending up on the roof with a school girl crush drinking beer out of plastic cups say you fancy me not fancy stuff baby all at once this is enough   and all at once you are the one i have been waiting for king of my heart body and soul ooh whoa and all at once you are the one i have been waiting for king of my heart body and soul ooh whoa and all at once you're all i want i'll never let you go king of my heart my heart body and soul my soul ooh whoa  post and all at once i've been waiting waiting ooh whoa ooh whoa and all at once 'cause you're the one i have been waiting waiting body and soul ooh whoa and all at once,2017.0,50.0,pop,Pop
Taylor Swift,Death by a Thousand Cuts,Lover,2019-08-23,my my my my my my my my my my my my my my my my my my my my my my my my my my my my my my my my   saying goodbye is death by a thousand cuts flashbacks waking me up i get drunk but it's not enough cause the morning comes and you're not my baby i look through the windows of this love even though we boarded them up chandelier's still flickering here cause i can't pretend it's okay when it's not it's death by a thousand cuts   i dress to kill my time i take the long way home i ask the traffic lights if it'll be alright they say i don't know and what once was ours is no one's now i see you everywhere the only thing we share is this small town you said it was a great love one for the ages but if the storys over why am i still writing pages   cause saying goodbye is death by a thousand cuts flashbacks waking me up i get drunk but it's not enough cause the morning comes and you're not my baby i look through the windows of this love even though we boarded them up chandelier's still flickering here 'cause i cant pretend it's okay when it's not it's death by a thousand cuts   my heart my hips my body my love tryna find a part of me that you didn't touch gave up on me like i was a bad drug now i'm searching for signs in a haunted club our songs our films united we stand our country guess it was a lawless land quiet my fears with the touch of your hand paper cut stings from our paperthin plans my time my wine my spirit my trust tryna find a part of me you didn't take up gave you so much but it wasn't enough but i'll be alright it's just a thousand cuts   i get drunk but it's not enough 'cause you're not my baby i look through the windows of this love even though we boarded them up chandelier's still flickering here 'cause i can't pretend it's okay when it's not no it's not it's death by a thousand cuts you didn't touch  post tryna find a part of me that you didn't touch my body my love my trust it's death by a thousand cuts but it wasn't enough it wasn't enough no no   i take the long way home i ask the traffic lights if it'll be alright they say i don't know,2019.0,53.0,pop,Pop
Taylor Swift,I Forgot That You Existed,Lover,2019-08-23,how many days did i spend thinking 'bout how you did me wrong wrong wrong lived in the shade you were throwing 'til all of my sunshine was gone gone gone and i couldn't get away from ya in my feelings more than drake so yeah your name on my lips tonguetied free rent living in my mind  pre but then something happened one magical night   i forgot that you existed and i thought that it would kill me but it didn't and it was so nice so peaceful and quiet i forgot that you existed it isn't love it isn't hate it's just indifference i forgot that you   got out some popcorn as soon as my rep started going down down down laughed on the school yard as soon as i tripped up and hit the ground ground ground and i would've stuck around for ya would've fought the whole town so yeah would've been right there front row even if nobody came to your show  pre but you showed who you are then one magical night   i forgot that you existed and i thought that it would kill me but it didn't and it was so nice so peaceful and quiet i forgot that you existed it isn't love it isn't hate it's just indifference i forgot that you   sent me a clear message taught me some hard lessons i just forget what they were it's all just a blur   i forgot that you existed and i thought that it would kill me but it didn't and it was so nice so peaceful and quiet i forgot that you existed i did i did i did it isn't hate it's just indifference it isn't love it isn't hate it's just indifference so yeah,2019.0,54.0,pop,Pop
Taylor Swift,New Year’s Day,reputation,2017-11-10,there's glitter on the floor after the party girls carrying their shoes down in the lobby candle wax and polaroids on the hardwood floor you and me from the night before but    dont read the last page but i stay when you're lost and i'm scared and youre turning away i want your midnights but i'll be cleaning up bottles with you on new year's day   you squeeze my hand three times in the back of the taxi i can tell that it's gonna be a long road i'll be there if you're the toast of the town babe or if you strike out and you're crawling home    don't read the last page but i stay when its hard or its wrong or we're making mistakes i want your midnights but ill be cleaning up bottles with you on new year's day  post hold on to the memories they will hold on to you hold on to the memories they will hold on to you hold on to the memories they will hold on to you and i will hold on to you   please don't ever become a stranger whose laugh i could recognize anywhere please don't ever become a stranger whose laugh i could recognize anywhere   theres glitter on the floor after the party girls carrying their shoes down in the lobby candle wax and polaroids on the hardwood floor you and me forevermore    don't read the last page but i stay when it's hard or it's wrong or we're making mistakes i want your midnights but i'll be cleaning up bottles with you on new year's day  post hold on to the memories they will hold on to you hold on to the memories they will hold on to you hold on to the memories they will hold on to you and i will hold on to you   please don't ever become a stranger to the memories they will hold on to you whose laugh i could recognize anywhere hold on to the memories they will hold on to you please don't ever become a stranger hold on to the memories they will hold on to you whose laugh i could recognize anywhere i will hold on to you,2017.0,56.0,pop,Pop
Taylor Swift,Paper Rings,Lover,2019-08-23,the moon is high like your friends were the night that we first met went home and tried to stalk you on the internet now i've read all of the books beside your bed the wine is cold like the shoulder that i gave you in the street cat and mouse for a month or two or three now i wake up in the night and watch you breathe  pre ayy kiss me once 'cause you know i had a long night oh kiss me twice 'cause it's gonna be alright uh three times 'cause i waited my whole life      4   i like shiny things but i'd marry you with paper rings uh huh that's right darling you're the one i want and i hate accidents except when we went from friends to this uh huh that's right darling you're the one i want in paper rings in picture frames in dirty dreams oh you're the one i want   in the winter in the icy outdoor pool when you jumped in first i went in too i'm with you even if it makes me blue which takes me back to the color that we painted your brother's wall honey without all the exes fights and flaws we wouldn't be standing here so tall so  pre ayy kiss you once 'cause i know you had a long night oh kiss you twice 'cause it's gonna be alright uh three times 'cause you waited your whole life      4 ah   i like shiny things but i'd marry you with paper rings uh huh that's right darling you're the one i want and i hate accidents except when we went from friends to this uh huh that's right darling you're the one i want in paper rings in picture frames in dirty dreams oh you're the one i want   i want to drive away with you i want your complications too i want your dreary mondays wrap your arms around me baby boy i want to drive away with you i want your complications too i want your dreary mondays wrap your arms around me baby boy uh huh   i like shiny things but i'd marry you with paper rings ahah that's right you're the one i want i hate accidents except when we went from friends to this ahah darling you're the one i want i like shiny things but i'd marry you with paper rings uh huh that's right darling you're the one i want and i hate accidents except when we went from friends to this uh huh that's right darling you're the one i want in paper rings in picture frames in all my dreams you're the one i want in paper rings in picture frames in all my dreams oh you're the one i want   you're the one i want one i want you're the one i want one i want,2019.0,57.0,pop,Pop
Taylor Swift,So It Goes...,reputation,2017-11-10,see you in the dark all eyes on you my magician all eyes on us you make everyone disappear and cut me into pieces gold cage hostage to my feelings back against the wall trippin' triptrippin' when you're gone  pre 'cause we break down a little but when you get me alone it's so simple 'cause baby i know what you know we can feel it   and all the pieces fall right into place getting caught up in a moment lipstick on your face so it goes i'm yours to keep and i'm yours to lose you know i'm not a bad girl but i do bad things with you so it goes   met you in a bar all eyes on me your illusionist all eyes on us i make all your gray days clear and wear you like a necklace i'm so chill but you make me jealous but i got your heart skippin' skipskippin' when i'm gone  pre 'cause we break down a little but when i get you alone it's so simple 'cause baby i know what you know we can feel it   and all the pieces fall right into place getting caught up in a moment lipstick on your face so it goes i'm yours to keep and i'm yours to lose you know i'm not a bad girl but i do bad things with you so it goes  refrain come here dressed in black now so so so it goes scratches down your back now so so so it goes   you did a number on me but honestly baby who's counting i did a number on you but honestly baby who's counting you did a number on me but honestly baby who's counting who's counting one two three   and all the pieces fall right into place pieces fall getting caught up in a moment caught up caught up lipstick on your face so it goes i'm yours to keep oh and i'm yours to lose baby you know i'm not a bad girl but i i do bad things with you so it goes  refrain come here dressed in black now so so so it goes scratches down your back now so so so it goes come here dressed in black now so so so it goes scratches down your back now so so so it goes,2017.0,58.0,pop,Pop
Taylor Swift,False God,Lover,2019-08-23,we were crazy to think crazy to think that this could work remember how i said i'd die for you we were stupid to jump in the ocean separating us remember how id fly to you  pre and i can't talk to you when you're like this staring out the window like im not your favorite town i'm new york city i still do it for you babe they all warned us about times like this they say the road gets hard and you get lost when you're led by blind faith blind faith   but we might just get away with it religion's in your lips even if it's a false god we'd still worship we might just get away with it the altar is my hips even if it's a false god we'd still worship this love wed still worship this love wed still worship this love   i know heaven's a thing i go there when you touch me honey hell is when i fight with you but we can patch it up good make confessions and were begging for forgiveness got the wine for you  pre and you can't talk to me when i'm like this daring you to leave me just so i can try and scare you you're the west village you still do it for me babe they all warned us about times like this they say the road gets hard and you get lost when youre led by blind faith blind faith   but we might just get away with it religion's in your lips even if it's a false god we'd still worship we might just get away with it the altar is my hips even if it's a false god we'd still worship this love we'd still worship this love we'd still worship this love ah   still worship this love even if it's a false god even if it's a false god still worship this love,2019.0,60.0,pop,Pop
Taylor Swift,I Think He Knows,Lover,2019-08-23,i think he knows his footprints on the sidewalk lead to where i can't stop go there every night i think he knows his hands around a cold glass make me wanna know that body like it's mine  pre he got that boyish look that i like in a man i am an architect i'm drawing up the plans it's like i'm 7 nobody understands no one understands   he got my heartbeat skipping down 6th avenue i got that ah i mean wanna see what's under that attitude like i want you bless my soul and i ain't gotta tell him i think he knows i think he knows   i think he knows when we get all alone i'll make myself at home and he'll want me to stay i think he knows he'd better lock it down or i won't stick around 'cause good ones never wait ha  pre he got that boyish look that i like in a man i am an architect i'm drawing up the plans he's so obsessed with me and boy i understand boy i understand   he got my heartbeat heartbeat skipping down 6th avenue i got that ah i mean i mean wanna see what's under that attitude like i want you bless my soul and i ain't gotta tell him i think he knows i think he knows  post i want you bless my i want you bless my i want you bless my i want you bless my soul   lyrical smile indigo eyes hand on my thigh we could follow the sparks i'll drive lyrical smile indigo eyes hand on my thigh we could follow the sparks i'll drive so where we gonna go i whisper in the dark where we gonna go i think he knows   he got my heartbeat heartbeat skipping down 6th avenue baby i got that ah i mean i mean wanna see what's under that attitude like yeah i want you bless my soul and i ain't gotta tell him i think he knows i think he knows  post i want you bless my i want you bless my i want you bless my oh baby i want you bless my soul he got my heartbeat i want you bless my skipping down 6th avenue baby i want you bless my i want you bless my soul and i ain't gotta tell him i think he knows,2019.0,61.0,pop,Pop
Taylor Swift,Dancing with Our Hands Tied,reputation,2017-11-10,i i loved you in secret first sight yeah we love without reason oh twentyfive years old oh how were you to know and my my love had been frozen deep blue but you painted me golden oh and you held me close oh how was i to know i  pre could've spent forever with your hands in my pockets picture of your face in an invisible locket you said there was nothing in the world that could stop it i had a bad feeling and darling you had turned my bed into a sacred oasis people started talking putting us through our paces i knew there was no one in the world who could take it i had a bad feeling   but we were dancing dancing with our hands tied hands tied yeah we were dancing like it was the first time first time yeah we were dancing dancing with our hands tied hands tied yeah we were dancing and i had a bad feeling but we were dancing   i i loved you in spite of deep fears that the world would divide us so baby can we dance oh through an avalanche and say say that we got it i'm a mess but i'm the mess that you wanted oh 'cause it's gravity oh keeping you with me i  pre could've spent forever with your hands in my pockets picture of your face in an invisible locket you said there was nothing in the world that could stop it i had a bad feeling   but we were dancing dancing with our hands tied hands tied yeah we were dancing like it was the first time first time yeah we were dancing dancing with our hands tied hands tied yeah we were dancing knew we had our hands tied and i had a bad feeling but we were dancing   i'd kiss you as the lights went out swaying as the room burned down i'd hold you as the water rushes in if i could dance with you again i'd kiss you as the lights went out swaying as the room burned down i'd hold you as the water rushes in if i could dance with you again again   dancing with our hands tied hands tied oh yeah we were dancing like it was the first time first time first time first time yeah we were dancing oh dancing with our hands tied hands tied dancing with our hands tied yeah we were dancing ooh and i had a bad feeling had a bad feeling but we were dancing   oohooh oohooh hands tied hands tied dancing,2017.0,62.0,electropop,Pop
Taylor Swift,Afterglow,Lover,2019-08-23,i blew things out of proportion now you're blue put you in jail for something you didnt do i pinned your hands behind your back oh thought i had reason to attack but no  pre  fighting with a true love is boxing with no gloves chemistry 'til it blows up 'til theres no us why'd i have to break what i love so much it's on your face and i'm to blame i need to say   hey it's all me in my head i'm the one who burned us down but it's not what i meant sorry that i hurt you i don't wanna do i dont wanna do this to you ooh i dont wanna lose i don't wanna lose this with you ooh i need to say hey its all me just don't go meet me in the afterglow   it's so excruciating to see you low just wanna lift you up and not let you go this ultraviolet morning light below tells me this love is worth the fight oh  pre  i lived like an island punished you with silence went off like sirens just crying why'd i have to break what i love so much its on your face don't walk away i need to say   hey it's all me in my head i'm the one who burned us down but it's not what i meant i'm sorry that i hurt you i don't wanna do i don't wanna do this to you ooh i don't wanna lose i don't wanna lose this with you ooh i need to say hey it's all me just don't go meet me in the afterglow   tell me that you're still mine tell me that we'll be just fine even when i lose my mind i need to say tell me that it's not my fault tell me that i'm all you want even when i break your heart i need to say   hey it's all me in my head i'm the one who burned us down but it's not what i meant sorry that i hurt you i don't wanna do i don't wanna do this to you ooh i don't wanna lose i don't wanna lose this with you ooh i need to say hey it's all me just don't go meet me in the afterglow,2019.0,64.0,synthpop,Pop
Taylor Swift,Shake It Off,1989,2014-08-18,i stay out too late got nothing in my brain that's what people say mmm mmm that's what people say mmm mmm i go on too many dates but i can't make them stay at least that's what people say mmm mmm that's what people say mmm mmm  pre  but i keep cruisin' can't stop won't stop movin' it's like i got this music in my mind sayin' it's gonna be alright   'cause the players gonna play play play play play and the haters gonna hate hate hate hate hate baby i'm just gonna shake shake shake shake shake i shake it off i shake it off heartbreakers gonna break break break break break and the fakers gonna fake fake fake fake fake baby i'm just gonna shake shake shake shake shake i shake it off i shake it off   i never miss a beat i'm lightning on my feet and that's what they dont see mmm mmm that's what they dont see mmm mmm i'm dancin' on my own dancin' on my own i make the moves up as i go moves up as i go and that's what they don't know mmm mmm thats what they dont know mmm mmm  pre  but i keep cruisin' can't stop won't stop groovin' it's like i got this music in my mind sayin' it's gonna be alright   'cause the players gonna play play play play play and the haters gonna hate hate hate hate hate baby i'm just gonna shake shake shake shake shake i shake it off i shake it off heartbreakers gonna break break break break break and the fakers gonna fake fake fake fake fake baby i'm just gonna shake shake shake shake shake i shake it off i shake it off  post shake it off i shake it off i i i shake it off i shake it off i i i shake it off i shake it off i i i shake it off i shake it off  interlude hey hey hey just think while you've been gettin' down and out about the liars and the dirty dirty cheats of the world you could've been getting down to this sick beat   my exman brought his new girlfriend she's like oh my god but i'm just gonna shake and to the fella over there with the hella good hair won't you come on over baby we can shake shake shake yeah oh oh oh   'cause the players gonna play play play play play and the haters gonna hate hate hate hate hate haters gonna hate baby i'm just gonna shake shake shake shake shake i shake it off i shake it off heartbreakers gonna break break break break break mmhm and the fakers gonna fake fake fake fake fake and fake and fake and fake baby i'm just gonna shake shake shake shake shake i shake it off i shake it off  post shake it off i shake it off i i i shake it off i shake it off i i i shake it off i shake it off i i i shake it off i shake it off shake it off i shake it off i i i shake it off i shake it off i i i shake it off i shake it off i i i shake it off i shake it off yeah shake it off i shake it off i i i shake it off i shake it off you got to i i i shake it off i shake it off i i i shake it off i shake it off  video directed by mark romanek,2014.0,71.0,pop,Pop
